,0,1
4137,0,2
4138,1,4
4139,0,2
4140,0,9
4141,1,8
4142,1,5
4143,0,2
4144,0,2
4145,1,0
4146,1,8
4147,1,2
4148,0,2
4149,0,2
4150,1,5
4151,1,5
4152,0,2
4153,1,1
4154,0,5
4155,1,3
4156,0,2
4157,0,2
4158,1,8
4159,0,2
4160,0,4
4161,0,2
4162,1,3
4163,0,9
4164,1,2
4165,0,2
4166,0,9
4167,1,0
4168,1,5
4169,1,2
4170,0,2
4171,1,2
4172,1,2
4173,0,2
4174,1,2
4175,1,6
4176,1,8
4177,1,2
4178,1,0
4179,1,2
4180,1,0
4181,1,0
4182,0,9
4183,1,0
4184,0,2
4185,0,2
4186,1,2
4187,1,2
4188,0,2
4189,1,8
4190,0,9
4191,0,5
4192,1,2
4193,1,3
4194,1,6
4195,1,1
4196,1,7
4197,1,9
4198,1,6
4199,0,2
4200,1,2
4201,0,7
4202,1,2
4203,0,2
4204,1,5
4205,0,6
4206,1,2
4207,1,6
4208,0,4
4209,0,0
4210,1,8
4211,1,2
4212,1,2
4213,1,6
4214,1,0
4215,0,4
4216,1,0
4217,0,8
4218,0,2
4219,1,8
4220,0,2
4221,1,2
4222,0,2
4223,1,0
4224,1,2
4225,0,2
4226,1,2
4227,0,9
4228,0,2
4229,0,9
4230,1,2
4231,1,2
4232,0,2
4233,1,6
4234,1,4
4235,0,4
4236,1,2
4237,1,0
4238,1,0
4239,1,3
4240,0,9
4241,1,0
4242,1,1
4243,1,2
4244,0,0
4245,0,7
4246,0,2
4247,1,2
4248,1,2
4249,1,1
4250,0,9
4251,0,3
4252,1,2
4253,0,9
4254,1,2
4255,0,0
4256,0,2
4257,0,2
4258,1,8
4259,1,2
4260,1,8
4261,0,2
4262,0,5
4263,1,2
4264,1,8
4265,1,2
4266,1,0
4267,0,2
4268,1,8
4269,0,2
4270,1,0
4271,0,5
4272,0,7
4273,0,9
4274,1,1
4275,1,2
4276,0,7
4277,0,9
4278,1,2
4279,0,2
4280,1,2
4281,1,2
4282,1,6
4283,1,5
4284,0,2
4285,0,0
4286,1,2
4287,0,9
4288,1,2
4289,1,2
4290,0,2
4291,0,7
4292,0,5
4293,0,2
4294,1,2
4295,1,1
4296,1,3
4297,1,5
4298,1,6
4299,1,8
4300,1,2
4301,0,2
4302,0,0
4303,1,2
4304,1,8
4305,1,2
4306,1,2
4307,0,2
4308,1,2
4309,0,0
4310,1,2
4311,1,2
4312,0,2
4313,0,9
4314,0,5
4315,1,2
4316,0,4
4317,0,5
4318,1,2
4319,1,2
4320,0,2
4321,0,4
4322,1,6
4323,0,4
4324,0,9
4325,1,2
4326,0,2
4327,0,2
4328,1,1
4329,1,2
4330,1,8
4331,1,2
4332,0,2
4333,0,4
4334,1,2
4335,1,2
4336,1,2
4337,0,6
4338,1,2
4339,0,6
4340,1,1
4341,0,2
4342,1,6
4343,1,2
4344,1,2
4345,0,2
4346,0,9
4347,1,2
4348,1,2
4349,0,6
4350,1,2
4351,0,0
4352,1,2
4353,1,0
4354,0,2
4355,0,0
4356,1,2
4357,1,5
4358,0,2
4359,1,2
4360,0,0
4361,0,7
4362,1,2
4363,1,0
4364,1,0
4365,1,2
4366,1,0
4367,0,2
4368,0,7
4369,0,3
4370,1,8
4371,1,2
4372,0,7
4373,0,2
4374,0,9
4375,1,8
4376,0,9
4377,0,2
4378,1,2
4379,1,7
4380,0,2
4381,0,2
4382,1,8
4383,0,7
4384,0,2
4385,0,2
4386,0,2
4387,0,9
4388,1,0
4389,0,4
4390,1,4
4391,0,2
4392,0,2
4393,1,1
4394,1,8
4395,1,2
4396,0,2
4397,0,2
4398,0,7
4399,1,5
4400,0,2
4401,0,2
4402,0,2
4403,1,2
4404,1,1
4405,0,2
4406,0,2
4407,1,8
4408,0,2
4409,0,3
4410,0,4
4411,1,0
4412,1,8
4413,0,9
4414,0,9
4415,0,3
4416,1,2
4417,0,0
4418,0,2
4419,1,2
4420,0,2
4421,0,3
4422,1,8
4423,1,2
4424,1,8
4425,1,2
4426,1,3
4427,1,2
4428,0,0
4429,1,0
4430,1,7
4431,1,2
4432,0,2
4433,0,4
4434,0,2
4435,1,2
4436,1,2
4437,0,2
4438,1,8
4439,1,2
4440,1,2
4441,1,2
4442,1,0
4443,1,1
4444,0,2
4445,0,2
4446,1,2
4447,1,2
4448,0,2
4449,0,0
4450,1,2
4451,1,6
4452,0,2
4453,1,0
4454,1,2
4455,0,0
4456,1,2
4457,1,1
4458,0,2
4459,0,4
4460,0,0
4461,1,6
4462,1,2
4463,1,1
4464,1,2
4465,0,9
4466,1,0
4467,1,8
4468,1,3
4469,1,6
4470,1,1
4471,0,2
4472,1,1
4473,1,2
4474,0,2
4475,1,2
4476,0,2
4477,0,2
4478,0,7
4479,0,2
4480,1,2
4481,0,2
4482,1,0
4483,1,2
4484,0,2
4485,1,8
4486,0,0
4487,0,2
4488,0,0
4489,1,0
4490,1,6
4491,0,2
4492,1,7
4493,1,8
4494,1,2
4495,1,2
4496,0,9
4497,1,2
4498,0,2
4499,0,9
4500,0,4
4501,1,6
4502,1,1
4503,0,5
4504,1,2
4505,0,2
4506,0,2
4507,1,9
4508,1,2
4509,1,6
4510,0,5
4511,1,6
4512,0,4
4513,1,1
4514,0,2
4515,0,6
4516,1,2
4517,0,2
4518,0,2
4519,1,2
4520,1,2
4521,0,0
4522,0,0
4523,0,2
4524,1,2
4525,0,9
4526,1,2
4527,0,3
4528,0,9
4529,1,2
4530,0,9
4531,0,7
4532,1,2
4533,0,2
4534,0,6
4535,0,9
4536,0,2
4537,0,0
4538,1,9
4539,1,2
4540,0,4
4541,1,1
4542,0,2
4543,1,2
4544,0,0
4545,0,2
4546,0,2
4547,0,2
4548,1,6
4549,0,0
4550,1,0
4551,1,2
4552,0,0
4553,1,2
4554,0,4
4555,0,2
4556,1,2
4557,0,7
4558,1,2
4559,1,2
4560,0,9
4561,0,2
4562,1,0
4563,1,0
4564,0,2
4565,0,7
4566,1,1
4567,0,2
4568,0,3
4569,0,2
4570,1,2
4571,0,4
4572,0,2
4573,1,2
4574,0,4
4575,0,6
4576,1,8
4577,1,0
4578,0,4
4579,1,2
4580,0,0
4581,1,5
4582,0,5
4583,0,4
4584,1,2
4585,1,2
4586,0,2
4587,0,2
4588,0,2
4589,0,5
4590,0,2
4591,1,0
4592,1,5
4593,1,5
4594,1,2
4595,1,5
4596,1,2
4597,0,3
4598,0,9
4599,0,2
4600,0,2
4601,0,2
4602,1,2
4603,1,8
4604,0,2
4605,1,2
4606,0,0
4607,0,6
4608,0,4
4609,1,2
4610,0,2
4611,1,0
4612,1,2
4613,1,9
4614,1,5
4615,1,6
4616,0,9
4617,0,0
4618,1,0
4619,1,6
4620,1,2
4621,1,2
4622,0,2
4623,0,9
4624,0,2
4625,0,2
4626,1,2
4627,1,4
4628,1,2
4629,1,9
4630,0,9
4631,1,6
4632,1,0
4633,1,2
4634,1,2
4635,1,2
4636,1,4
4637,1,2
4638,0,9
4639,1,2
4640,1,3
4641,1,2
4642,0,2
4643,0,9
4644,0,5
4645,1,6
4646,0,0
4647,1,7
4648,1,9
4649,1,8
4650,1,1
4651,0,2
4652,0,2
4653,1,2
4654,0,2
4655,0,9
4656,0,2
4657,1,6
4658,1,6
4659,1,4
4660,1,2
4661,0,0
4662,0,2
4663,0,0
4664,1,2
4665,0,2
4666,1,2
4667,0,0
4668,0,2
4669,1,2
4670,0,2
4671,0,9
4672,1,2
4673,0,7
4674,0,2
4675,0,7
4676,1,1
4677,0,2
4678,0,2
4679,0,5
4680,1,0
4681,1,4
4682,0,4
4683,1,1
4684,1,1
4685,1,7
4686,1,2
4687,0,0
4688,0,9
4689,1,8
4690,0,9
4691,0,7
4692,1,2
4693,1,2
4694,0,9
4695,1,2
4696,0,4
4697,1,4
4698,0,2
4699,0,2
4700,0,2
4701,0,5
4702,0,2
4703,0,2
4704,0,2
4705,1,5
4706,0,9
4707,1,0
4708,1,2
4709,1,2
4710,0,2
4711,1,6
4712,0,2
4713,1,0
4714,0,7
4715,0,2
4716,1,0
4717,0,2
4718,1,2
4719,1,4
4720,1,1
4721,0,7
4722,1,1
4723,0,2
4724,0,9
4725,1,9
4726,0,6
4727,0,4
4728,1,2
4729,1,2
4730,0,2
4731,1,8
4732,1,2
4733,0,3
4734,1,6
4735,0,2
4736,1,8
4737,0,4
4738,1,5
4739,1,8
4740,0,2
4741,0,4
4742,0,0
4743,0,2
4744,0,9
4745,1,2
4746,1,1
4747,1,8
4748,0,2
4749,0,7
4750,0,2
4751,0,9
4752,0,9
4753,1,2
4754,0,0
4755,1,6
4756,0,0
4757,1,2
4758,1,2
4759,0,2
4760,0,2
4761,1,7
4762,1,8
4763,0,2
4764,1,9
4765,1,1
4766,1,1
4767,0,4
4768,1,2
4769,0,8
4770,0,4
4771,1,9
4772,1,0
4773,1,2
4774,1,2
4775,1,0
4776,0,4
4777,1,0
4778,0,0
4779,0,0
4780,0,2
4781,0,2
4782,0,2
4783,0,9
4784,0,7
4785,0,2
4786,0,9
4787,1,1
4788,1,5
4789,1,5
4790,0,9
4791,1,2
4792,1,2
4793,0,5
4794,0,7
4795,1,1
4796,0,2
4797,1,1
4798,1,2
4799,0,4
4800,1,1
4801,0,2
4802,0,2
4803,1,2
4804,1,2
4805,1,2
4806,1,2
4807,1,2
4808,1,2
4809,1,5
4810,1,4
4811,1,1
4812,0,6
4813,1,2
4814,1,2
4815,1,2
4816,1,0
4817,1,4
4818,0,0
4819,1,8
4820,1,2
4821,0,2
4822,0,2
4823,0,2
4824,0,9
4825,0,9
4826,1,1
4827,0,9
4828,0,4
4829,1,0
4830,1,6
4831,1,8
4832,1,7
4833,0,2
4834,0,2
4835,1,2
4836,0,2
4837,0,6
4838,0,9
4839,1,2
4840,0,9
4841,0,2
4842,1,6
4843,1,2
4844,1,8
4845,0,2
4846,0,2
4847,0,2
4848,0,2
4849,1,2
4850,1,8
4851,1,2
4852,0,0
4853,1,2
4854,0,2
4855,0,0
4856,1,9
4857,1,0
4858,0,2
4859,1,0
4860,0,9
4861,1,3
4862,1,2
4863,1,2
4864,1,2
4865,0,2
4866,1,2
4867,1,5
4868,1,2
4869,1,1
4870,0,9
4871,0,2
4872,0,2
4873,0,4
4874,0,2
4875,0,0
4876,0,2
4877,0,2
4878,0,2
4879,0,4
4880,0,7
4881,1,2
4882,0,2
4883,1,2
4884,1,3
4885,0,2
4886,1,4
4887,1,0
4888,0,2
4889,1,1
4890,0,5
4891,0,2
4892,1,2
4893,1,5
4894,1,6
4895,0,2
4896,0,4
4897,0,2
4898,0,9
4899,0,9
4900,1,8
4901,1,1
4902,1,7
4903,0,2
4904,0,2
4905,1,2
4906,1,0
4907,1,9
4908,0,5
4909,1,2
4910,0,2
4911,1,1
4912,1,0
4913,0,5
4914,0,5
4915,1,5
4916,1,1
4917,0,4
4918,0,4
4919,0,2
4920,1,2
4921,1,8
4922,1,1
4923,0,6
4924,0,4
4925,1,2
4926,1,2
4927,1,5
4928,1,2
4929,0,2
4930,0,2
4931,0,9
4932,1,2
4933,0,2
4934,1,8
4935,0,5
4936,1,0
4937,0,4
4938,0,7
4939,1,2
4940,1,2
4941,1,1
4942,1,6
4943,0,2
4944,1,4
4945,0,6
4946,1,9
4947,1,5
4948,1,6
4949,1,2
4950,1,2
4951,1,8
4952,0,9
4953,1,2
4954,1,2
4955,1,0
4956,0,0
4957,1,2
4958,0,9
4959,1,2
4960,1,5
4961,0,4
4962,1,7
4963,0,9
4964,1,2
4965,1,2
4966,0,2
4967,1,2
4968,0,2
4969,0,2
4970,0,2
4971,0,2
4972,0,2
4973,0,4
4974,0,4
4975,1,0
4976,1,2
4977,1,2
4978,1,2
4979,0,9
4980,0,7
4981,0,2
4982,1,1
4983,0,2
4984,1,0
4985,0,6
4986,0,9
4987,1,5
4988,1,1
4989,0,7
4990,0,7
4991,1,0
4992,0,2
4993,0,4
4994,1,6
4995,1,0
4996,1,2
4997,0,9
4998,0,2
4999,0,0
5000,0,2
5001,1,8
5002,0,0
5003,1,2
5004,0,6
5005,0,0
5006,1,0
5007,1,1
5008,1,1
5009,0,2
5010,1,2
5011,0,2
5012,1,6
5013,1,2
5014,0,6
5015,1,0
5016,1,2
5017,1,7
5018,1,2
5019,0,2
5020,0,2
5021,0,4
5022,1,1
5023,1,8
5024,1,7
5025,1,2
5026,1,6
5027,0,2
5028,1,2
5029,0,9
5030,0,9
5031,0,9
5032,1,4
5033,1,2
5034,1,0
5035,1,1
5036,0,0
5037,1,8
5038,0,5
5039,1,2
5040,0,9
5041,1,8
5042,1,2
5043,1,2
5044,0,7
5045,0,6
5046,1,2
5047,0,4
5048,1,6
5049,1,2
5050,0,2
5051,0,9
5052,0,7
5053,1,2
5054,1,6
5055,1,2
5056,1,6
5057,0,7
5058,0,2
5059,1,2
5060,1,4
5061,0,2
5062,0,2
5063,1,1
5064,1,0
5065,1,0
5066,0,2
5067,0,2
5068,0,2
5069,0,2
5070,1,8
5071,0,9
5072,0,0
5073,0,2
5074,0,2
5075,1,2
5076,1,7
5077,1,2
5078,0,0
5079,0,0
5080,0,4
5081,1,7
5082,0,7
5083,0,2
5084,1,0
5085,0,7
5086,1,5
5087,0,2
5088,1,2
5089,0,7
5090,0,9
5091,1,0
5092,1,0
5093,0,0
5094,0,7
5095,0,0
5096,0,4
5097,0,9
5098,1,8
5099,1,2
5100,1,4
5101,1,2
5102,0,2
5103,1,8
5104,1,1
5105,0,6
5106,0,2
5107,1,1
5108,0,6
5109,0,2
5110,1,1
5111,1,2
5112,1,2
5113,1,6
5114,0,0
5115,0,9
5116,0,2
5117,1,2
5118,1,8
5119,1,2
5120,0,0
5121,0,2
5122,1,2
5123,1,2
5124,1,3
5125,0,4
5126,0,9
5127,1,5
5128,0,0
5129,1,2
5130,0,5
5131,0,9
5132,0,0
5133,0,2
5134,0,0
5135,1,2
5136,0,9
5137,1,2
5138,1,0
5139,1,3
5140,0,0
5141,0,0
5142,0,7
5143,1,1
5144,0,6
5145,0,2
5146,0,7
5147,1,2
5148,0,2
5149,1,3
5150,0,6
5151,0,2
5152,1,9
5153,1,2
5154,0,2
5155,0,2
5156,0,6
5157,1,0
5158,0,3
5159,0,2
5160,1,6
5161,0,4
5162,1,5
5163,0,9
5164,0,2
5165,1,1
5166,1,0
5167,0,2
5168,1,2
5169,0,5
5170,0,6
5171,1,0
5172,0,2
5173,1,2
5174,1,8
5175,0,4
5176,1,2
5177,0,2
5178,0,5
5179,0,7
5180,0,4
5181,0,6
5182,1,2
5183,1,2
5184,0,4
5185,0,9
5186,1,2
5187,1,2
5188,0,9
5189,0,2
5190,0,3
5191,0,2
5192,1,2
5193,1,5
5194,0,4
5195,1,0
5196,0,4
5197,0,0
5198,0,5
5199,0,9
5200,0,4
5201,1,6
5202,1,5
5203,1,2
5204,1,0
5205,0,2
5206,0,4
5207,1,2
5208,1,2
5209,1,2
5210,0,2
5211,0,2
5212,0,3
5213,1,2
5214,0,2
5215,0,4
5216,0,2
5217,0,9
5218,1,1
5219,1,2
5220,1,2
5221,0,2
5222,1,2
5223,0,4
5224,1,6
5225,0,4
5226,1,3
5227,1,1
5228,1,3
5229,1,1
5230,1,9
5231,1,2
5232,0,2
5233,0,2
5234,0,2
5235,0,0
5236,1,2
5237,1,2
5238,1,2
5239,0,9
5240,1,4
5241,1,0
5242,1,8
5243,1,2
5244,1,0
5245,0,5
5246,1,2
5247,1,2
5248,1,0
5249,1,2
5250,1,9
5251,1,2
5252,0,9
5253,0,9
5254,1,1
5255,1,5
5256,1,2
5257,0,2
5258,0,3
5259,1,2
5260,0,9
5261,0,0
5262,1,2
5263,0,2
5264,0,0
5265,1,2
5266,1,2
5267,0,2
5268,0,2
5269,0,2
5270,0,9
5271,0,9
5272,0,2
5273,1,5
5274,1,2
5275,1,4
5276,1,8
5277,1,1
5278,1,7
5279,0,6
5280,1,1
5281,0,2
5282,0,2
5283,1,2
5284,0,2
5285,1,8
5286,0,2
5287,0,5
5288,0,2
5289,0,3
5290,0,0
5291,1,2
5292,0,9
5293,0,2
5294,0,0
5295,1,2
5296,0,0
5297,0,9
5298,0,2
5299,0,2
5300,0,2
5301,1,2
5302,1,2
5303,0,0
5304,0,6
5305,1,2
5306,0,5
5307,1,2
5308,1,2
5309,1,2
5310,0,2
5311,1,2
5312,1,0
5313,1,2
5314,0,9
5315,1,4
5316,0,6
5317,0,2
5318,1,0
5319,1,2
5320,1,5
5321,1,2
5322,0,6
5323,0,4
5324,0,2
5325,1,2
5326,1,1
5327,0,0
5328,0,2
5329,1,2
5330,1,6
5331,1,6
5332,1,2
5333,1,9
5334,1,6
5335,1,2
5336,1,2
5337,0,2
5338,0,2
5339,0,3
5340,0,2
5341,0,2
5342,0,5
5343,0,2
5344,1,9
5345,1,2
5346,0,2
5347,1,1
5348,1,0
5349,1,1
5350,1,2
5351,0,0
5352,1,2
5353,0,0
5354,1,4
5355,0,6
5356,1,3
5357,1,2
5358,1,8
5359,0,4
5360,0,3
5361,0,2
5362,1,8
5363,1,2
5364,1,1
5365,1,2
5366,1,2
5367,1,2
5368,0,2
5369,0,2
5370,1,2
5371,1,2
5372,1,2
5373,0,3
5374,1,2
5375,1,2
5376,1,0
5377,1,1
5378,1,8
5379,1,8
5380,1,0
5381,0,2
5382,1,0
5383,0,2
5384,1,0
5385,0,2
5386,0,9
5387,0,0
5388,1,5
5389,0,2
5390,0,9
5391,0,0
5392,1,8
5393,1,1
5394,0,5
5395,1,1
5396,1,5
5397,1,2
5398,0,4
5399,0,2
5400,1,2
5401,0,6
5402,1,8
5403,0,2
5404,0,5
5405,1,2
5406,0,4
5407,0,9
5408,0,2
5409,0,2
5410,1,4
5411,0,0
5412,0,2
5413,1,1
5414,0,2
5415,1,1
5416,0,2
5417,0,2
5418,1,5
5419,0,5
5420,0,5
5421,1,2
5422,1,2
5423,0,2
5424,0,9
5425,1,3
5426,0,2
5427,1,2
5428,1,2
5429,1,2
5430,0,4
5431,0,0
5432,1,2
5433,1,0
5434,1,2
5435,1,6
5436,1,2
5437,1,2
5438,0,7
5439,1,2
5440,1,9
5441,1,2
5442,0,5
5443,0,4
5444,0,0
5445,1,1
5446,1,1
5447,0,2
5448,0,9
5449,1,7
5450,1,6
5451,0,2
5452,0,9
5453,0,2
5454,0,2
5455,1,2
5456,0,2
5457,1,7
5458,1,2
5459,1,1
5460,0,9
5461,1,8
5462,0,0
5463,0,4
5464,0,2
5465,1,8
5466,0,5
5467,1,0
5468,0,2
5469,0,5
5470,1,0
5471,1,2
5472,1,6
5473,1,6
5474,1,2
5475,0,0
5476,1,5
5477,0,6
5478,1,4
5479,0,2
5480,1,8
5481,1,2
5482,0,2
5483,0,0
5484,1,1
5485,0,2
5486,1,6
5487,1,2
5488,0,4
5489,0,7
5490,0,6
5491,0,2
5492,1,2
5493,1,9
5494,1,5
5495,0,2
5496,0,2
5497,1,2
5498,0,9
5499,0,8
5500,0,2
5501,1,1
5502,1,7
5503,0,4
5504,1,3
5505,0,9
5506,0,2
5507,0,0
5508,1,2
5509,0,3
5510,0,4
5511,0,4
5512,1,8
5513,1,1
5514,0,9
5515,0,2
5516,1,4
5517,1,7
5518,1,2
5519,1,0
5520,0,2
5521,1,5
5522,0,5
5523,0,2
5524,0,9
5525,0,0
5526,1,5
5527,0,7
5528,1,8
5529,1,0
5530,0,2
5531,0,2
5532,1,1
5533,0,5
5534,1,8
5535,0,2
5536,1,2
5537,0,2
5538,1,2
5539,0,2
5540,1,3
5541,0,4
5542,1,5
5543,1,2
5544,0,2
5545,0,2
5546,1,2
5547,0,9
5548,1,2
5549,0,9
5550,0,7
5551,1,1
5552,1,1
5553,1,2
5554,0,2
5555,0,2
5556,1,0
5557,1,0
5558,0,2
5559,0,2
5560,1,4
5561,1,6
5562,0,6
5563,1,2
5564,1,2
5565,1,2
5566,0,4
5567,1,1
5568,1,6
5569,1,0
5570,0,2
5571,1,2
5572,1,1
5573,0,2
5574,0,2
5575,1,2
5576,0,9
5577,1,2
5578,0,9
5579,0,7
5580,0,2
5581,1,5
5582,1,8
5583,0,2
5584,0,2
5585,0,0
5586,0,5
5587,1,4
5588,1,8
5589,0,2
5590,0,9
5591,1,8
5592,0,9
5593,1,1
5594,1,4
5595,1,2
5596,1,2
5597,1,4
5598,0,2
5599,0,2
5600,1,2
5601,0,2
5602,1,8
5603,1,2
5604,0,2
5605,1,2
5606,0,0
5607,0,2
5608,1,2
5609,0,7
5610,0,9
5611,0,9
5612,0,9
5613,1,4
5614,1,8
5615,1,5
5616,0,7
5617,1,2
5618,1,2
5619,0,2
5620,1,8
5621,1,6
5622,0,2
5623,1,2
5624,0,4
5625,0,2
5626,1,8
5627,0,2
5628,1,0
5629,0,4
5630,1,2
5631,0,2
5632,1,2
5633,0,8
5634,1,2
5635,0,2
5636,1,7
5637,0,2
5638,0,4
5639,0,2
5640,1,2
5641,0,0
5642,1,8
5643,1,6
5644,1,4
5645,0,2
5646,0,2
5647,0,9
5648,0,6
5649,1,2
5650,1,0
5651,0,9
5652,0,2
5653,0,2
5654,1,8
5655,0,2
5656,0,4
5657,0,0
5658,0,9
5659,1,7
5660,0,2
5661,1,2
5662,1,2
5663,0,0
5664,1,2
5665,1,0
5666,0,2
5667,1,1
5668,1,0
5669,0,2
5670,1,0
5671,1,2
5672,0,2
5673,1,2
5674,0,2
5675,0,4
5676,0,4
5677,0,4
5678,1,0
5679,1,7
5680,0,6
5681,1,2
5682,0,2
5683,1,4
5684,0,0
5685,1,0
5686,0,5
5687,1,2
5688,1,2
5689,1,2
5690,0,2
5691,1,2
5692,1,5
5693,0,2
5694,0,3
5695,0,5
5696,0,0
5697,1,5
5698,1,2
5699,0,5
5700,1,2
5701,1,1
5702,0,2
5703,1,9
5704,0,2
5705,1,2
5706,1,8
5707,1,1
5708,1,5
5709,1,2
5710,1,2
5711,0,2
5712,0,2
5713,1,9
5714,1,2
5715,0,6
5716,1,2
5717,0,2
5718,0,2
5719,0,5
5720,0,2
5721,1,2
5722,0,0
5723,0,2
5724,0,2
5725,0,7
5726,0,2
5727,1,1
5728,0,0
5729,0,2
5730,0,2
5731,1,1
5732,1,0
5733,1,2
5734,1,1
5735,0,2
5736,1,2
5737,0,9
5738,1,2
5739,0,5
5740,1,2
5741,0,2
5742,1,2
5743,1,2
5744,1,9
5745,1,8
5746,1,0
5747,1,5
5748,1,2
5749,0,4
5750,0,0
5751,0,7
5752,1,2
5753,0,4
5754,0,0
5755,1,2
5756,1,2
5757,0,4
5758,0,9
5759,1,6
5760,0,2
5761,0,2
5762,0,6
5763,0,2
5764,1,2
5765,1,1
5766,0,2
5767,0,2
5768,0,7
5769,0,4
5770,1,2
5771,0,2
5772,0,7
5773,1,2
5774,0,9
5775,0,5
5776,0,2
5777,0,9
5778,0,9
5779,0,0
5780,0,7
5781,0,4
5782,1,3
5783,0,2
5784,1,1
5785,0,6
5786,1,8
5787,1,2
5788,1,6
5789,0,2
5790,0,9
5791,0,6
5792,0,9
5793,0,3
5794,0,4
5795,0,9
5796,0,9
5797,0,6
5798,0,9
5799,1,2
5800,0,2
5801,0,2
5802,0,2
5803,0,4
5804,1,3
5805,1,2
5806,1,6
5807,1,2
5808,0,7
5809,0,2
5810,1,0
5811,1,4
5812,1,2
5813,0,4
5814,1,8
5815,1,0
5816,1,0
5817,1,2
5818,0,2
5819,1,2
5820,1,2
5821,0,9
5822,0,2
5823,1,8
5824,1,8
5825,0,2
5826,0,0
5827,1,2
5828,1,5
5829,0,2
5830,1,2
5831,1,2
5832,0,2
5833,0,0
5834,0,7
5835,1,2
5836,1,8
5837,0,2
5838,0,7
5839,1,1
5840,0,6
5841,0,0
5842,1,5
5843,1,0
5844,1,5
5845,1,5
5846,1,0
5847,0,9
5848,0,2
5849,0,2
5850,1,6
5851,0,2
5852,1,0
5853,0,2
5854,0,3
5855,1,6
5856,1,2
5857,1,8
5858,0,2
5859,0,2
5860,0,4
5861,1,6
5862,1,4
5863,0,2
5864,1,2
5865,1,9
5866,0,3
5867,0,3
5868,1,4
5869,1,2
5870,0,4
5871,1,1
5872,1,6
5873,1,7
5874,0,2
5875,0,4
5876,0,8
5877,1,2
5878,0,2
5879,0,4
5880,0,4
5881,1,1
5882,1,9
5883,0,2
5884,0,2
5885,0,9
5886,0,2
5887,1,2
5888,0,9
5889,1,0
5890,0,2
5891,0,0
5892,1,2
5893,1,1
5894,1,2
5895,1,2
5896,0,2
5897,1,5
5898,0,0
5899,0,6
5900,1,5
5901,1,7
5902,1,2
5903,0,2
5904,1,0
5905,0,2
5906,1,7
5907,0,2
5908,0,7
5909,0,2
5910,1,8
5911,1,3
5912,0,0
5913,0,9
5914,0,2
5915,1,2
5916,1,1
5917,1,9
5918,1,8
5919,0,9
5920,1,2
5921,0,2
5922,0,2
5923,0,9
5924,0,6
5925,0,4
5926,1,2
5927,1,0
5928,1,2
5929,1,8
5930,0,2
5931,1,2
5932,1,2
5933,1,2
5934,1,1
5935,0,9
5936,0,2
5937,0,9
5938,1,2
5939,1,1
5940,1,3
5941,0,7
5942,1,2
5943,1,2
5944,1,2
5945,1,7
5946,1,2
5947,0,2
5948,1,1
5949,0,5
5950,0,9
5951,1,5
5952,1,2
5953,0,0
5954,1,2
5955,1,2
5956,1,0
5957,1,2
5958,0,9
5959,0,0
5960,0,9
5961,1,8
5962,1,2
5963,0,6
5964,0,7
5965,1,5
5966,1,9
5967,1,8
5968,1,2
5969,0,0
5970,1,0
5971,0,9
5972,0,0
5973,1,2
5974,1,2
5975,0,2
5976,0,2
5977,0,9
5978,0,6
5979,0,9
5980,1,8
5981,0,2
5982,1,2
5983,0,0
5984,1,6
5985,0,2
5986,1,1
5987,1,5
5988,1,2
5989,1,8
5990,1,2
5991,0,6
5992,1,9
5993,0,0
5994,1,2
5995,0,2
5996,1,1
5997,1,2
5998,1,1
5999,1,2
6000,0,2
6001,0,4
6002,1,5
6003,0,5
6004,0,2
6005,0,7
6006,1,5
6007,0,2
6008,0,2
6009,1,7
6010,0,5
6011,0,0
6012,0,2
6013,1,1
6014,0,6
6015,0,2
6016,1,2
6017,1,4
6018,1,2
6019,1,2
6020,1,1
6021,0,2
6022,1,1
6023,0,4
6024,0,6
6025,1,2
6026,0,5
6027,1,9
6028,1,1
6029,0,2
6030,0,2
6031,0,9
6032,0,4
6033,0,4
6034,0,2
6035,0,9
6036,1,2
6037,1,6
6038,0,0
6039,1,5
6040,1,2
6041,1,8
6042,0,2
6043,1,2
6044,1,5
6045,0,0
6046,1,5
6047,1,0
6048,1,2
6049,1,2
6050,1,2
6051,0,5
6052,1,0
6053,0,4
6054,0,2
6055,1,0
6056,1,8
6057,1,3
6058,1,6
6059,1,2
6060,0,4
6061,1,0
6062,1,0
6063,0,9
6064,1,2
6065,1,8
6066,1,2
6067,0,3
6068,0,9
6069,1,2
6070,1,2
6071,1,2
6072,0,4
6073,0,6
6074,1,2
6075,0,2
6076,0,4
6077,1,2
6078,1,5
6079,0,9
6080,1,2
6081,0,2
6082,1,2
6083,1,0
6084,0,4
6085,0,9
6086,0,0
6087,1,2
6088,0,0
6089,0,2
6090,0,2
6091,0,2
6092,1,2
6093,1,0
6094,0,9
6095,1,2
6096,1,2
6097,1,6
6098,1,5
6099,1,1
6100,0,2
6101,1,2
6102,0,7
6103,1,2
6104,1,2
6105,0,2
6106,0,2
6107,1,2
6108,1,0
6109,0,2
6110,0,4
6111,0,6
6112,0,9
6113,0,2
6114,1,9
6115,1,2
6116,1,2
6117,0,2
6118,0,0
6119,0,0
6120,1,2
6121,0,4
6122,0,4
6123,0,2
6124,0,0
6125,1,2
6126,0,9
6127,1,7
6128,1,2
6129,0,2
6130,1,2
6131,0,4
6132,1,2
6133,1,2
6134,1,2
6135,0,6
